Column1,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
324,325,187340.4555,80,3,96,11275,1,0,3,3,0,0,0,12,4,2,0,7,7,7,1967,2007,4,6,13,14,1,300,2,2,1,2,3,3,5,0,5,0,710,710,1,0,1,4,1898,1080,0,2978,0,0,2,1,5,1,2,11,6,1,2,3,1961,0,2,564,4,4,2,240,0,0,0,0,0,2,2,2,0,6,2010,8,4
325,326,181065.347,45,4,50,5000,1,0,3,3,0,4,0,9,5,2,0,1,5,6,1941,1950,1,1,8,8,1,0,3,4,1,3,3,0,1,116,5,0,604,720,1,3,0,1,803,0,0,803,0,0,1,0,2,1,3,5,6,0,2,5,1941,2,2,360,4,4,2,0,0,244,0,0,0,2,2,2,0,12,2007,8,4
326,327,190233.6091,120,3,32,10846,1,0,0,3,0,1,0,24,2,2,4,2,8,5,1993,1993,1,1,3,3,1,0,2,4,2,2,3,1,2,1619,5,0,100,1719,1,0,1,4,1719,0,0,1719,2,0,1,1,1,1,2,6,6,2,2,1,1993,0,2,473,4,4,2,122,30,0,0,0,0,2,2,2,0,5,2008,2,4
327,328,157929.5949,20,3,80,11600,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,175,3,4,1,3,3,3,4,565,5,0,818,1383,1,4,1,4,1383,0,0,1383,0,0,1,1,3,1,3,7,6,0,2,1,1960,1,1,292,4,4,2,0,45,0,0,0,0,2,2,2,0,4,2006,8,4
328,329,168557.0019,75,3,70.04995837,11888,1,1,0,0,0,4,0,3,4,2,0,4,6,6,1916,1994,1,1,13,15,1,0,3,4,0,3,3,3,5,0,5,0,844,844,1,2,0,0,1445,689,0,2134,0,0,2,0,5,1,2,10,6,0,2,5,1930,2,2,441,4,4,2,0,60,268,0,0,0,2,2,2,0,7,2009,8,4
329,330,160805.5846,70,4,60,6402,1,0,3,3,0,0,0,9,2,2,0,5,5,5,1920,1950,1,1,13,15,1,0,3,4,2,3,3,2,5,0,5,0,596,596,1,4,0,4,596,596,0,1192,0,0,1,0,3,1,3,6,6,0,2,5,1920,2,1,189,1,1,0,0,0,137,0,0,0,2,1,2,0,7,2009,8,4
330,331,221648.392,90,3,70.04995837,10624,1,0,0,3,0,4,0,12,2,2,2,2,5,4,1964,1964,1,1,6,6,1,84,3,4,1,3,3,3,2,40,4,264,1424,1728,1,4,1,4,1728,0,0,1728,0,1,2,0,6,2,3,10,6,0,2,5,2002,2,1,352,4,4,2,155,0,0,0,0,0,2,2,2,0,11,2007,8,4
331,332,180539.8808,20,3,70,8176,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1958,1992,1,1,13,14,1,0,3,4,1,3,3,3,4,846,5,0,210,1056,1,1,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,0,2,1,1958,1,1,308,4,4,2,0,0,0,0,0,0,2,2,2,0,8,2007,8,4
332,333,182105.6163,20,3,85,10655,1,0,0,3,0,4,0,16,2,2,0,2,8,5,2003,2004,1,1,12,13,1,296,2,4,2,2,3,3,2,1124,5,479,1603,3206,1,0,1,4,1629,0,0,1629,1,0,2,0,3,1,2,7,6,1,2,1,2003,1,3,880,4,4,2,0,0,0,0,0,0,2,2,2,0,10,2009,8,4
333,334,166380.8526,120,4,59,8198,1,0,3,3,0,3,0,16,2,2,4,2,7,5,2004,2004,1,1,12,13,2,146,2,4,2,2,3,0,2,720,5,0,638,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,1,2004,1,2,484,4,4,2,192,30,0,0,0,0,2,2,2,0,7,2008,8,4
334,335,178942.1556,60,3,59,9042,1,0,0,3,0,4,0,8,2,2,0,5,6,5,1998,1998,1,1,12,13,1,0,3,4,2,2,3,1,2,828,5,0,115,943,1,2,1,4,943,695,0,1638,1,0,2,1,3,1,3,7,6,2,4,1,1998,0,2,472,4,4,2,100,38,0,0,0,0,2,2,2,0,7,2008,8,4
335,336,162804.7478,190,3,70.04995837,164660,0,0,0,1,0,0,2,23,2,2,1,0,5,6,1965,1965,1,1,9,10,1,0,3,4,1,3,3,1,0,1249,1,147,103,1499,1,0,1,4,1619,167,0,1786,2,0,2,0,3,1,3,7,6,2,2,1,1965,0,2,529,4,4,2,670,0,0,0,0,0,2,2,2,700,8,2008,8,4
336,337,183077.6844,20,3,86,14157,1,0,0,1,0,0,0,22,2,2,0,2,9,5,2005,2006,3,1,12,13,2,200,2,4,2,0,3,1,2,1249,5,0,673,1922,1,0,1,4,1922,0,0,1922,1,0,2,0,3,1,2,8,6,1,2,1,2005,0,3,676,4,4,2,178,51,0,0,0,0,2,2,2,0,7,2007,8,4
337,338,171728.472,20,3,70,9135,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,113,2,4,2,2,3,0,2,810,5,0,726,1536,1,0,1,4,1536,0,0,1536,1,0,2,0,3,1,2,7,6,0,2,1,2002,1,2,532,4,4,2,192,74,0,0,0,0,2,2,2,0,12,2008,8,4
338,339,164786.7415,20,3,91,14145,1,0,3,3,0,0,0,14,2,2,0,2,7,7,1984,1998,1,1,13,14,1,0,2,4,1,2,3,2,0,213,5,0,995,1208,1,0,1,4,1621,0,0,1621,1,0,2,0,3,1,2,8,6,0,2,1,1984,1,2,440,4,4,2,108,45,0,0,0,0,2,2,2,400,5,2006,8,4
339,340,177427.2672,20,3,66,12400,1,0,0,3,0,4,0,12,1,2,0,2,6,7,1958,1998,3,1,13,14,1,176,3,4,1,3,0,3,4,585,5,0,630,1215,1,4,1,0,1215,0,0,1215,0,0,1,0,3,1,3,6,6,0,2,1,1958,2,1,297,4,4,2,0,0,0,0,234,0,2,2,2,0,6,2009,8,4
340,341,197318.5472,60,3,85,14191,1,0,3,3,0,4,0,23,2,2,0,5,8,5,2002,2002,1,1,12,13,1,0,2,4,2,2,3,3,5,0,5,0,967,967,1,0,1,4,993,915,0,1908,0,0,2,1,4,1,2,9,6,0,2,1,2002,0,2,431,4,4,2,135,0,0,0,0,0,2,2,2,0,4,2010,8,4
341,342,178658.1142,20,2,60,8400,1,0,3,3,0,4,0,20,1,2,0,2,4,4,1950,1950,1,1,13,0,1,0,1,1,1,3,0,3,5,0,5,0,721,721,1,2,1,4,841,0,0,841,0,0,1,0,2,1,3,4,6,0,2,4,1950,2,1,294,4,4,0,250,0,24,0,0,0,2,2,2,0,9,2009,8,4
342,343,185437.3205,90,3,70.04995837,8544,1,0,3,3,0,4,0,12,2,2,2,2,3,4,1949,1950,1,1,11,12,1,340,3,4,3,3,3,3,5,0,5,0,0,0,5,1,0,0,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,2,5,1949,2,2,400,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2006,8,4
343,344,169759.6525,120,3,63,8849,1,0,0,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,616,0,4,2,0,3,3,2,28,5,0,1656,1684,1,0,1,4,1684,0,0,1684,0,0,2,0,2,1,0,6,6,1,0,1,2005,1,2,564,4,4,2,495,72,0,0,0,0,2,2,2,0,7,2008,8,4
344,345,173986.6351,160,4,36,2592,1,0,3,3,0,4,0,10,2,2,4,5,5,3,1976,1976,1,1,5,5,1,0,3,4,1,2,3,3,4,129,1,232,175,536,1,4,1,4,536,576,0,1112,0,0,1,1,3,1,3,4,6,0,2,1,1976,2,1,336,4,4,2,182,0,0,0,0,0,2,2,2,0,4,2010,8,4
345,346,168607.6643,50,3,65,6435,1,0,3,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,1,8,8,1,0,3,4,0,3,3,3,5,0,5,0,972,972,1,2,1,4,972,605,0,1577,0,0,1,0,3,1,1,6,6,1,2,5,1939,2,1,312,4,4,2,0,0,0,0,0,0,2,2,2,0,10,2006,8,4
346,347,194138.5191,20,3,70.04995837,12772,1,0,0,3,0,1,0,12,2,2,0,2,6,8,1960,1998,3,1,8,8,1,0,3,2,1,3,3,2,1,498,5,0,460,958,1,4,1,4,958,0,0,958,0,0,1,0,2,1,3,5,6,0,2,1,1960,1,1,301,4,4,2,0,0,0,0,0,0,2,2,0,15500,4,2007,8,4
347,348,192502.4409,20,3,70.04995837,17600,1,0,0,3,0,4,0,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,30,3,4,1,3,3,3,1,1270,5,0,208,1478,1,0,1,0,1478,0,0,1478,1,0,2,0,3,1,3,6,6,2,2,1,1960,2,2,498,4,4,2,0,40,0,0,0,0,2,2,2,0,12,2009,8,4
348,349,176746.9698,160,3,36,2448,1,0,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,2,106,2,4,2,2,3,3,2,573,5,0,191,764,1,0,1,4,764,862,0,1626,1,0,2,1,2,1,2,6,6,0,2,3,2003,1,2,474,4,4,2,0,27,0,0,0,0,2,2,2,0,10,2008,8,4
349,350,177604.8917,60,3,56,20431,1,0,1,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,870,0,4,2,0,3,3,2,1410,5,0,438,1848,1,0,1,4,1848,880,0,2728,1,0,2,1,4,1,0,10,6,2,0,1,2006,0,3,706,4,4,2,0,0,0,0,0,0,2,2,2,0,4,2006,6,5
350,351,193283.7466,120,3,68,7820,1,0,0,3,0,4,0,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,362,0,4,2,0,3,3,5,0,5,0,1869,1869,1,0,1,4,1869,0,0,1869,0,0,2,0,2,1,0,6,6,1,2,1,2007,1,2,617,4,4,2,210,54,0,0,0,0,2,2,2,0,12,2007,6,5
351,352,181627.061,120,3,70.04995837,5271,1,0,0,2,0,4,1,4,2,2,0,2,7,5,1986,1986,1,1,13,14,1,0,3,4,2,2,3,1,2,1082,5,0,371,1453,1,2,1,4,1453,0,0,1453,1,0,1,1,2,1,2,6,6,1,4,1,1986,1,2,445,4,4,2,0,80,0,0,184,0,2,2,2,0,12,2006,8,0
352,353,169071.6203,50,3,60,9084,1,0,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,12,13,1,0,3,4,1,3,0,2,3,236,4,380,0,616,1,4,0,4,616,495,0,1111,0,1,1,0,3,1,3,5,6,0,2,5,1941,2,1,200,4,1,2,48,0,0,0,0,0,2,2,2,0,3,2008,5,4
353,354,167398.0065,30,4,60,8520,1,0,3,3,0,4,0,17,2,2,0,2,6,8,1928,2003,1,1,12,13,1,0,3,2,0,3,3,3,5,0,5,0,624,624,1,2,1,4,720,0,0,720,0,0,1,0,2,1,3,5,6,0,2,5,2005,2,2,484,4,4,2,106,0,0,0,0,0,2,2,2,0,5,2010,8,4
354,355,150106.5051,50,3,60,8400,1,0,3,0,0,4,0,18,2,2,0,0,6,5,1940,2000,1,1,13,8,1,0,3,4,1,3,3,3,3,388,5,0,552,940,1,0,1,4,1192,403,0,1595,0,0,1,0,2,1,3,6,6,2,2,1,1940,2,1,240,4,4,2,0,0,108,0,0,0,2,2,2,0,6,2006,8,4
355,356,159650.3043,20,3,105,11249,1,0,1,3,0,4,0,5,2,2,0,2,6,5,1995,1995,1,1,12,13,1,0,2,2,2,2,1,3,0,334,1,544,322,1200,1,0,1,4,1200,0,0,1200,1,0,2,0,3,1,2,6,6,0,2,1,1995,1,2,521,4,4,2,0,26,0,0,0,0,2,2,2,0,8,2007,8,4
356,357,179471.236,20,3,70.04995837,9248,1,0,0,3,0,4,0,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,106,3,4,2,2,3,3,2,560,5,0,598,1158,1,2,1,4,1167,0,0,1167,1,0,2,0,3,1,2,6,6,0,2,1,1992,1,2,400,4,4,2,120,26,0,0,0,0,2,2,2,0,7,2009,8,4
357,358,177109.59,120,4,44,4224,1,0,3,3,0,4,0,10,2,2,4,2,5,5,1976,1976,1,1,5,5,1,0,3,4,2,2,3,3,0,874,5,0,268,1142,1,4,1,4,1142,0,0,1142,1,0,1,1,3,1,3,6,6,1,3,1,1976,0,2,528,4,4,2,536,90,0,0,0,0,2,2,2,0,8,2007,8,4
358,359,166558.1133,80,3,92,6930,1,0,0,3,0,4,0,4,2,2,0,7,5,4,1958,1958,3,1,13,7,1,120,3,4,1,3,3,0,1,300,4,294,468,1062,1,0,1,1,1352,0,0,1352,0,1,1,0,3,1,2,6,3,0,2,3,1958,2,1,288,4,4,2,168,0,294,0,0,0,2,2,2,0,7,2006,8,0
359,360,153796.7143,60,3,78,12011,1,0,0,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,530,2,4,2,2,3,0,2,956,5,0,130,1086,1,0,1,4,1086,838,0,1924,1,0,2,1,3,1,2,7,6,1,4,1,1998,1,2,592,4,4,2,208,75,0,0,374,0,2,2,2,0,6,2006,8,4
360,361,174520.1526,85,3,70.04995837,7540,1,0,0,3,0,1,0,11,2,2,0,6,6,6,1978,1978,1,1,12,13,1,0,3,4,1,2,3,0,2,773,5,0,115,888,1,0,1,4,912,0,0,912,1,0,1,0,2,1,3,5,6,1,4,1,1978,1,2,470,4,4,2,0,0,0,0,192,0,2,2,2,0,6,2007,8,4
361,362,196297.9583,50,3,70.04995837,9144,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,1,8,8,1,0,3,4,1,3,3,3,4,399,5,0,484,883,1,2,1,4,988,517,0,1505,1,0,1,0,3,1,3,8,6,0,2,5,1940,2,1,240,4,4,0,0,0,0,0,0,0,2,2,2,0,7,2008,8,4
362,363,169100.6816,85,3,64,7301,1,0,3,3,0,0,0,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,500,2,4,3,3,3,3,5,0,5,0,0,0,1,0,1,4,495,1427,0,1922,0,0,3,0,4,1,2,7,6,1,0,3,2003,1,2,672,4,4,2,0,0,177,0,0,0,2,2,2,0,7,2009,3,4
363,364,176911.3192,160,4,21,1680,1,0,3,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,510,3,4,1,3,3,3,0,162,5,0,321,483,1,2,1,4,483,504,0,987,0,0,1,1,2,1,2,5,6,0,2,5,1972,2,1,264,4,4,2,250,0,0,0,0,0,2,2,2,0,5,2009,8,4
364,365,169234.6455,60,3,70.04995837,18800,1,0,0,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,120,3,4,2,2,3,2,2,712,5,0,84,796,1,4,1,4,790,784,0,1574,1,0,2,1,3,1,3,6,6,1,4,1,1976,0,2,566,4,4,2,306,111,0,0,0,0,2,2,2,0,7,2006,8,4
365,366,172386.2979,70,4,59,10690,1,0,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,1,0,3,2,1,3,0,3,4,456,5,0,216,672,1,2,1,0,672,672,0,1344,0,0,1,0,3,1,3,6,6,0,2,5,1964,2,1,468,4,1,2,0,128,218,0,0,0,2,2,2,0,7,2009,8,4
366,367,156031.9048,20,3,70.04995837,9500,1,0,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,247,3,4,1,2,3,3,1,609,5,0,785,1394,1,2,1,4,1394,0,0,1394,1,0,1,1,3,1,3,6,6,2,2,1,1963,1,2,514,4,4,2,0,76,0,0,185,0,2,2,2,0,7,2009,8,4
367,368,168202.8923,80,3,101,9150,1,0,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,305,3,4,1,2,3,1,2,371,5,0,728,1099,1,2,1,4,1431,0,0,1431,0,1,1,0,3,1,3,6,6,1,2,2,1962,1,1,296,4,4,2,64,110,0,0,0,0,2,2,2,0,12,2008,8,4
368,369,166505.984,20,3,78,7800,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,200,3,4,2,3,3,3,3,540,5,0,728,1268,1,2,1,4,1268,0,0,1268,0,0,1,0,2,1,3,7,6,1,2,1,1954,0,1,244,4,4,2,0,98,0,0,0,0,2,2,2,0,3,2010,8,4
369,370,176507.3702,20,3,70.04995837,9830,1,0,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,1,0,3,2,1,3,3,3,0,72,4,258,733,1063,1,0,1,4,1287,0,0,1287,1,0,1,0,3,1,2,7,6,1,2,5,1997,0,2,576,4,4,2,364,17,0,0,182,0,2,2,2,0,3,2010,8,4
370,371,180116.7526,60,3,70.04995837,8121,1,0,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,953,711,0,1664,0,0,2,1,3,1,3,7,6,1,4,1,2000,1,2,460,4,4,2,100,40,0,0,0,0,2,2,2,0,1,2006,8,4
371,372,183072.7406,50,3,80,17120,1,0,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,1,0,3,4,1,3,3,3,5,0,5,0,0,0,1,4,1,4,1120,468,0,1588,0,0,2,0,4,1,3,7,3,1,2,5,1991,0,2,680,4,4,0,0,59,0,0,0,0,2,2,2,0,7,2008,8,4
372,373,189595.9647,120,3,50,7175,1,0,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,1,0,3,4,1,2,3,3,0,623,3,121,0,744,1,4,1,4,752,0,0,752,1,0,1,0,2,1,3,4,6,0,2,1,1984,2,1,264,4,4,2,353,0,0,0,90,0,2,2,2,0,2,2010,8,4
373,374,167523.9191,20,3,79,10634,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,1,0,3,4,2,3,3,3,1,428,3,180,0,608,1,4,1,4,1319,0,0,1319,1,0,1,0,3,1,3,5,3,0,2,1,1953,2,1,270,4,4,2,66,0,0,0,0,0,2,1,2,0,11,2009,8,4
374,375,210817.7759,60,3,65,8200,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,1,0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1081,0,1928,0,0,2,1,4,1,2,8,6,1,2,3,2003,0,2,434,4,4,2,100,48,0,0,0,0,2,2,2,0,7,2007,8,4
375,376,172942.9308,30,3,70.04995837,10020,1,0,0,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,1,13,14,1,0,1,1,0,1,2,1,1,350,5,0,333,683,1,2,0,0,904,0,0,904,1,0,0,1,1,1,1,4,0,0,2,1,1978.506164,2,0,0,4,4,2,0,0,0,0,0,0,2,2,2,0,3,2009,8,4
376,377,145286.2781,85,3,57,8846,1,0,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,1,12,13,1,0,2,4,2,2,3,0,2,298,5,0,572,870,1,0,1,4,914,0,0,914,0,0,1,0,2,1,3,5,6,0,2,5,1998,2,2,576,4,4,2,0,0,0,0,0,0,2,2,2,0,7,2006,8,4
377,378,176468.6534,60,1,102,11143,1,0,0,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,1,5,5,1,0,2,4,2,2,3,3,5,0,5,0,1580,1580,1,0,1,4,1580,886,0,2466,0,0,3,0,4,1,2,8,6,1,2,1,2004,1,2,610,4,4,2,159,214,0,0,0,0,2,2,2,0,12,2007,8,4
378,379,159040.0696,20,3,88,11394,1,0,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,2,350,2,4,2,0,3,0,2,1445,5,0,411,1856,1,0,1,4,1856,0,0,1856,1,0,1,1,1,1,0,8,6,1,0,1,2010,0,3,834,4,4,2,113,0,0,0,0,0,2,2,2,0,6,2010,6,5
379,380,178518.2043,60,3,60,8123,1,0,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16,3,4,2,2,3,3,5,0,5,0,982,982,1,0,1,4,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,4,1,2000,0,2,463,4,4,2,100,63,0,0,0,0,2,2,2,0,6,2009,8,4
380,381,169163.9808,50,3,50,5000,1,1,3,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,1,3,14,1,0,3,4,0,3,3,3,3,218,5,0,808,1026,1,4,1,4,1026,665,0,1691,0,0,2,0,3,1,2,6,6,1,2,5,1924,2,1,308,4,4,2,0,0,242,0,0,0,2,2,2,0,5,2010,8,4
381,382,189786.6853,20,1,60,7200,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,1,0,2,4,2,2,1,3,5,0,5,0,1293,1293,1,0,1,4,1301,0,0,1301,1,0,2,0,2,1,2,5,6,1,2,1,2006,1,2,572,4,4,2,216,121,0,0,0,0,2,2,2,0,8,2006,6,5
382,383,181246.7285,60,3,79,9245,1,0,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,1,0,2,4,2,2,3,0,5,0,5,0,939,939,1,0,1,4,939,858,0,1797,0,0,2,1,3,1,2,8,6,0,2,1,2006,1,2,639,4,4,2,144,53,0,0,0,0,2,2,2,0,4,2007,8,4
383,384,176349.9272,45,2,60,9000,1,0,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,1,0,3,4,0,1,0,3,5,0,5,0,784,784,1,4,0,0,784,0,0,784,0,0,1,0,2,1,3,5,6,0,2,5,1950,2,2,360,1,1,0,0,0,91,0,0,0,2,2,2,0,10,2009,8,4
384,385,205266.631,60,3,70.04995837,53107,1,0,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,1,6,6,1,0,2,4,2,2,3,0,2,985,5,0,595,1580,1,0,1,4,1079,874,0,1953,1,0,2,1,3,1,2,9,6,2,1,1,1992,0,2,501,4,4,2,216,231,0,0,0,0,2,2,2,0,6,2007,8,4
385,386,187397.9934,120,3,43,3182,1,0,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,16,2,4,2,2,3,3,2,24,5,0,1232,1256,1,0,1,4,1269,0,0,1269,0,0,2,0,2,1,2,6,6,1,4,1,2004,0,2,430,4,4,2,146,20,0,0,144,0,2,2,2,0,4,2010,8,4
386,387,208943.4277,50,3,58,8410,1,0,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,1,13,13,1,0,3,1,2,3,3,3,5,0,5,0,658,658,1,4,1,4,658,526,0,1184,0,0,1,0,5,1,3,8,6,0,2,1,1978.506164,2,0,0,4,4,0,0,151,0,0,0,0,2,2,2,0,5,2006,8,1
387,388,165014.5329,80,3,72,7200,1,0,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,1,8,8,1,255,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,1125,0,0,1125,1,0,1,0,3,1,3,6,6,1,1,5,1977,2,1,352,4,4,2,296,0,0,0,0,0,2,1,2,0,10,2009,8,0
388,389,182492.0376,20,3,93,9382,1,0,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,12,13,1,125,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1479,0,0,1479,0,0,2,0,3,1,2,6,6,0,2,1,1999,1,2,577,4,4,2,120,25,0,0,0,0,2,2,2,0,7,2008,8,4
389,390,161718.7126,60,3,96,12474,1,0,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,2,272,0,4,2,0,3,0,2,1280,5,0,402,1682,1,0,1,4,1742,590,0,2332,1,0,2,1,3,1,0,9,6,1,0,3,2008,0,3,846,4,4,2,196,134,0,0,0,0,2,2,2,0,8,2008,6,5
390,391,180084.1189,50,3,50,8405,1,0,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,1,0,3,4,0,3,1,3,4,241,1,391,229,861,1,0,1,4,961,406,0,1367,1,0,1,0,4,1,3,7,6,0,2,5,1978,2,1,384,4,4,2,0,130,112,0,0,0,2,2,2,0,4,2008,8,4
391,392,178534.9508,60,3,71,12209,1,0,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,1,0,3,4,2,0,3,3,0,690,5,0,114,804,1,0,1,4,804,1157,0,1961,1,0,2,1,3,1,2,7,6,1,4,3,2001,0,2,560,4,4,2,125,192,0,0,0,0,2,2,2,0,6,2009,8,4
392,393,151217.26,20,3,70.04995837,8339,1,0,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,1,0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,882,0,0,882,0,0,1,0,3,1,3,5,6,0,2,1,1959,1,1,294,4,4,2,0,0,0,0,0,0,2,2,2,1200,7,2007,8,4
393,394,156342.7176,30,3,70.04995837,7446,1,0,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,1,0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,788,0,0,788,0,0,1,0,2,1,3,4,6,2,4,1,1978.506164,2,0,0,4,4,2,0,0,0,0,0,0,2,1,2,0,4,2006,8,0
394,395,188511.4438,50,3,60,10134,1,0,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,1,0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,735,299,0,1034,0,0,1,0,2,1,3,5,6,0,2,5,1940,2,1,240,4,4,2,0,39,0,0,0,0,2,2,2,0,7,2007,8,4
395,396,183570.3379,20,3,68,9571,1,0,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,1,0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,1,1956,2,1,596,4,4,2,44,0,0,0,0,0,2,2,2,0,6,2010,8,4
396,397,225810.1603,20,3,60,7200,1,0,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,1,0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,894,0,0,894,0,0,1,0,2,1,3,6,6,0,2,5,1985,1,2,600,4,4,2,215,0,0,0,0,0,2,2,2,0,9,2009,8,4
397,398,214217.4011,60,3,69,7590,1,0,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,4,1,1962,1,1,264,4,4,2,0,168,0,0,0,0,2,2,2,0,7,2007,8,4
398,399,187665.641,30,4,60,8967,1,0,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,1,8,8,1,0,3,1,0,1,2,3,5,0,5,0,961,961,1,2,1,3,1077,0,0,1077,0,0,1,0,2,1,3,6,1,0,2,5,1920,2,1,338,3,3,0,0,0,0,0,0,0,2,2,2,0,11,2007,8,0
399,400,161157.1777,60,1,65,8125,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,2,100,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,2,1,2007,0,2,438,4,4,2,0,168,0,0,0,0,2,2,2,0,10,2009,8,4
